provider,api_title,doc_url,category,source_field,enum_value,value_order,service_tier,detail_parse_status
runninghub,混元文生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766726.md,3D,generateType,Sketch,3,unknown,parsed_html
runninghub,混元文生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766726.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,混元文生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766726.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,混元文生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766726.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,混元文生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766726.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,resolution,512,1,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,resolution,1024,2,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,resolution,1536,3,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,resolution,1536pro,4,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716799.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,generateType,Normal,1,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,generateType,Geometry,2,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,generateType,Sketch,3,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,混元图生3D模型v3.1,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766727.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,resolution,1536,1,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,resolution,1536pro,2,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-v2/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716800.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,resolution,512,1,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,resolution,1024,2,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,resolution,1536,3,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,resolution,1536pro,4,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716801.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,resolution,1536,1,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,resolution,1536pro,2,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-v2/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716802.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-portrait-v21/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716803.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-portrait-v21/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716803.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-portrait-v21/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716803.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-portrait-v21/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716803.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-portrait-v21/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716803.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-portrait-v21/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716803.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-portrait-v21/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716804.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-portrait-v21/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716804.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-portrait-v21/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716804.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-portrait-v21/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716804.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-portrait-v21/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716804.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-portrait-v21/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716804.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-portrait-v20/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716805.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-portrait-v20/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716805.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-portrait-v20/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716805.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-portrait-v20/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716805.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-portrait-v20/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716805.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-portrait-v20/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716805.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-portrait-v20/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716806.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-portrait-v20/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716806.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-portrait-v20/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716806.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-portrait-v20/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716806.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-portrait-v20/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716806.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-portrait-v20/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716806.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-portrait-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716807.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-portrait-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716807.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-portrait-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716807.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-portrait-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716807.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-portrait-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716807.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-portrait-v15/image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716807.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,hitem3d-portrait-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716808.md,3D,requestType,mesh,1,unknown,parsed_html
runninghub,hitem3d-portrait-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716808.md,3D,requestType,both,2,unknown,parsed_html
runninghub,hitem3d-portrait-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716808.md,3D,__task_status,QUEUED,1,unknown,parsed_html
runninghub,hitem3d-portrait-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716808.md,3D,__task_status,RUNNING,2,unknown,parsed_html
runninghub,hitem3d-portrait-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716808.md,3D,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,hitem3d-portrait-v15/multi-image-to-3d,https://www.runninghub.cn/runninghub-api-doc-cn/api-426716808.md,3D,__task_status,FAILED,4,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,happy,1,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,sad,2,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,angry,3,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,fearful,4,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,disgusted,5,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,surprised,6,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,emotion,neutral,7,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,__task_status,QUEUED,1,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,__task_status,RUNNING,2,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,minimax/speech-2.8-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766728.md,Voice,__task_status,FAILED,4,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,bitrate,32000,1,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,bitrate,60000,2,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,bitrate,64000,3,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,bitrate,128000,4,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,bitrate,256000,5,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,sampleRate,16000,1,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,sampleRate,24000,2,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,sampleRate,32000,3,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,sampleRate,44100,4,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,__task_status,QUEUED,1,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,__task_status,RUNNING,2,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,__task_status,SUCCESS,3,unknown,parsed_html
runninghub,minimax/music-2.5,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766735.md,Music,__task_status,FAILED,4,unknown,parsed_html
runninghub,minimax/speech-02-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766732.md,Voice,emotion,happy,1,unknown,parsed_html
runninghub,minimax/speech-02-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766732.md,Voice,emotion,sad,2,unknown,parsed_html
runninghub,minimax/speech-02-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766732.md,Voice,emotion,angry,3,unknown,parsed_html
runninghub,minimax/speech-02-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766732.md,Voice,emotion,fearful,4,unknown,parsed_html
runninghub,minimax/speech-02-hd,https://www.runninghub.cn/runninghub-api-doc-cn/api-425766732.md,Voice,emotion,disgusted,5,unknown,parsed_html
